,isComment,repliesTo,tweet_id,text,date,username,retweeted_status,retweet_count,likes
1446993595769266177,True,aplusk,1446985653774811136,@aplusk 💛🖤💛🖤💛🖤💛,2021-10-10 00:18:51+00:00,rachelkrops,False,0,1
1446993451095109640,True,aplusk,1446985653774811136,@aplusk Hope to see you at Hawks wrestling and Hawks hoops this year too Ashton.,2021-10-10 00:18:17+00:00,StonebrakerS,False,0,2
1446993419763691520,True,aplusk,1446985653774811136,@aplusk Heart bleeds black and gold! 6-0 lets go hawks 🖤💛,2021-10-10 00:18:09+00:00,jordanlove1039,False,0,4
1446992948843909123,True,aplusk,1446985653774811136,@aplusk FUCK YEA!!!! 💛🖤💛🖤,2021-10-10 00:16:17+00:00,09Brittnay,False,0,1
1446992624800260099,True,aplusk,1446985653774811136,@aplusk You’re so hot,2021-10-10 00:15:00+00:00,okcassandraa,False,0,0
1446992555846033417,True,aplusk,1446985653774811136,@aplusk Great game!!! I didn't sit down the entire 4th quarter.  Love them Hawks!!,2021-10-10 00:14:43+00:00,1TrustScience,False,0,0
1446992450933989378,True,aplusk,1446985653774811136,@aplusk How bout them Sooners,2021-10-10 00:14:18+00:00,jessegrandstaff,False,0,0
1446992119802089475,True,aplusk,1446985653774811136,"@aplusk Against a backup QB.... Anyways, let’s talk about bringing Stoner Cats IRL 😅",2021-10-10 00:12:59+00:00,mymomint_,False,0,0
1446992095575777280,True,aplusk,1446985653774811136,@aplusk To all the Fellow Iowa Hawkeye FANS!!! Go Go Hawks https://t.co/Bo4RprzFbd,2021-10-10 00:12:54+00:00,Midnitemaniac70,True,1,24
1446991778868080643,True,aplusk,1446985653774811136,@aplusk Mickey Mouse win,2021-10-10 00:11:38+00:00,spergy4500,False,0,0
1446991510063370241,True,aplusk,1446985653774811136,"@aplusk No, how about them wolverines! Woohoo!",2021-10-10 00:10:34+00:00,kimbluzy1,False,0,1
1446991373425680387,True,aplusk,1446985653774811136,@aplusk Give credit where it's due. Nice game Hawkeyes,2021-10-10 00:10:01+00:00,pburns1966,True,4,18
1446991298892808198,True,aplusk,1446985653774811136,@aplusk Your punter beat the PSU QB backup - great job!,2021-10-10 00:09:44+00:00,jaygaree,False,0,1
1446991269071409156,True,aplusk,1446985653774811136,@aplusk You the man! https://t.co/hXN8cdYoGB,2021-10-10 00:09:37+00:00,DomeDynasty,True,1,17
1446991038321762304,True,aplusk,1446985653774811136,@aplusk YES!!! https://t.co/ptT6pKat6e,2021-10-10 00:08:41+00:00,hchandler15621,True,4,6
1446990907576889351,True,aplusk,1446985653774811136,@aplusk Damn @aplusk how big is that tv? Lets go Hawkeyes,2021-10-10 00:08:10+00:00,TitansFever1,False,0,0
1446990876106915842,True,aplusk,1446985653774811136,@aplusk Mandi tak tu?,2021-10-10 00:08:03+00:00,dellidrus,False,0,0
1446990844767129601,True,aplusk,1446985653774811136,@aplusk I was there. Loudest Kinnick has ever been! https://t.co/0zJSvq2eaL,2021-10-10 00:07:55+00:00,Chowdershark11,False,0,0
1446990769122856961,True,aplusk,1446985653774811136,@aplusk @Iowa_Recruiting Go Hawks!,2021-10-10 00:07:37+00:00,JenniferLzog6,False,0,0
1446990468227616775,True,aplusk,1446985653774811136,@aplusk Yeees!,2021-10-10 00:06:26+00:00,BrettZ54340352,True,3,4
1446990259326234626,True,aplusk,1446985653774811136,"@aplusk You are a bro, bro!  Love it!!!  Go Hawks! 🖤💛",2021-10-10 00:05:36+00:00,danbjensen,False,0,1
1446989942585012229,True,aplusk,1446985653774811136,"@aplusk Thank you for beating Penn State, love, Michigan",2021-10-10 00:04:20+00:00,SusieSheltraw,True,4,7
1446989816311156741,True,aplusk,1446985653774811136,"@aplusk @ajkorver71 How about those 100,000 unmasked fans? https://t.co/b64jdjvqwR",2021-10-10 00:03:50+00:00,facts_oscar,False,0,1
1446989811026313221,True,aplusk,1446985653774811136,@aplusk https://t.co/nXAUfJloeH,2021-10-10 00:03:49+00:00,blakegrandhouse,False,0,0
1446989779627823105,True,aplusk,1446985653774811136,@aplusk Pero te bañaste?,2021-10-10 00:03:41+00:00,ingsingle,False,0,0
1446989425997594633,True,aplusk,1446985653774811136,@aplusk https://t.co/vA9Ac0utOW,2021-10-10 00:02:17+00:00,rhino2318,False,0,12
1446989220107718665,True,aplusk,1446985653774811136,@aplusk https://t.co/mkpiJp5zxL,2021-10-10 00:01:28+00:00,ArnoLangeveld,False,0,0
1446988946714476548,True,aplusk,1446985653774811136,@aplusk How big is that TV!,2021-10-10 00:00:23+00:00,brendong86,False,0,0
1446988724185837574,True,aplusk,1446985653774811136,@aplusk Drive the hawkeye combine next week vs Purdue!,2021-10-09 23:59:30+00:00,tilo423,False,0,0
1446988530853494788,True,aplusk,1446985653774811136,@aplusk Está com cara que tomou banho hoje migo,2021-10-09 23:58:44+00:00,jesakumoto,False,0,0
1446988329602457600,True,aplusk,1446985653774811136,@aplusk @stephstrough,2021-10-09 23:57:56+00:00,mattchristens,False,0,1
1446988079533805572,True,aplusk,1446985653774811136,@aplusk GO HAWKS 💛🖤💛🖤,2021-10-09 23:56:56+00:00,abigailcress,False,0,0
1446987508307296256,True,aplusk,1446985653774811136,@aplusk #LetsGoBrandon,2021-10-09 23:54:40+00:00,Tivoking,False,0,1
1446987410911350787,True,aplusk,1446985653774811136,@aplusk Trash,2021-10-09 23:54:17+00:00,WeAreGraphix,False,0,0
1446987396143329280,True,aplusk,1446985653774811136,@aplusk Hot damn! How about those apples,2021-10-09 23:54:13+00:00,brianjesposito,False,0,0
1446987369064849414,True,aplusk,1446985653774811136,@aplusk 20-16,2021-10-09 23:54:07+00:00,AndrewG21957250,False,0,0
1446987234972889089,True,aplusk,1446985653774811136,@aplusk https://t.co/ttLILXnWlc,2021-10-09 23:53:35+00:00,NickNel45202592,False,0,1
1446987202064535553,True,aplusk,1446985653774811136,@aplusk Go Hawks!!!,2021-10-09 23:53:27+00:00,HawkeyeFootball,True,4,217
1446987180610670596,True,aplusk,1446985653774811136,@aplusk They won?,2021-10-09 23:53:22+00:00,OfficiallyRichi,False,0,1
1446987046590066689,True,aplusk,1446985653774811136,@aplusk Let’s Gooooooooo https://t.co/MaWlUMlPn1,2021-10-09 23:52:50+00:00,ChandlerHutt,True,3,24
1446986995205607427,True,aplusk,1446985653774811136,@aplusk https://t.co/UTAU09JZ5D,2021-10-09 23:52:38+00:00,Sadas2020,False,0,1
1446986938074943496,True,aplusk,1446985653774811136,@aplusk I'm gonna disappoint you Ashton and tell you I'm a Cyclones fan.,2021-10-09 23:52:24+00:00,SymphonicFlames,False,0,0
1446986853073276928,True,aplusk,1446985653774811136,@aplusk @madelinedarland i love you,2021-10-09 23:52:04+00:00,em_anderson3,False,0,0
1446986844097425408,True,aplusk,1446985653774811136,@aplusk We’re good @aplusk!! #OnIowa,2021-10-09 23:52:02+00:00,4IowaHawkeyes,True,3,5
1446986832462368777,True,aplusk,1446985653774811136,@aplusk concordo lindo,2021-10-09 23:51:59+00:00,gege_freitass,False,0,0
1446986831157882881,True,aplusk,1446985653774811136,@aplusk What a game! The incredible fans made the difference.,2021-10-09 23:51:58+00:00,DawnRellinger,False,0,1
1446986703747653634,True,aplusk,1446985653774811136,"@aplusk I don't even know which game is this.. Or is it even a game..

Anyone reading this,
This is a Small account… https://t.co/af0SxsaA01",2021-10-09 23:51:28+00:00,ObindaFednand,False,0,1
1446986686567784451,True,aplusk,1446985653774811136,@aplusk That's one big feckin' TV!,2021-10-09 23:51:24+00:00,ZeeFox,False,0,0
1446986571161341963,True,aplusk,1446985653774811136,@aplusk Good Lawd… this picture even makes me excited about the @HawkeyeFootball !,2021-10-09 23:50:56+00:00,ashleyscott,False,0,13
1446986523572846593,True,aplusk,1446985653774811136,@aplusk Great game,2021-10-09 23:50:45+00:00,laddgal,False,0,2
1446986505210277893,True,aplusk,1446985653774811136,"@aplusk Love yah man, but should t be super proud beating up a 2nd string QB. We had you guys to start. See you in… https://t.co/sV4TmgeWfm",2021-10-09 23:50:41+00:00,DeiferJr,False,0,6
1446986424872419329,True,aplusk,1446985653774811136,@aplusk Gol de Boca!!!! 💙💛💙,2021-10-09 23:50:22+00:00,peperina_online,False,0,1
1446986423459008515,True,aplusk,1446985653774811136,@aplusk Go Bears!,2021-10-09 23:50:21+00:00,Samuri_mike,False,0,0
1446986422590783490,True,aplusk,1446985653774811136,@aplusk https://t.co/XyP8wobpTj,2021-10-09 23:50:21+00:00,jay69wwefan,False,0,0
1446986409684897797,True,aplusk,1446985653774811136,@aplusk love the energy,2021-10-09 23:50:18+00:00,shawnschanges,False,0,1
1446986399631118337,True,aplusk,1446985653774811136,@aplusk Hey Ashton buy hex and thank me later. 😂 https://t.co/gdk5sj3s89,2021-10-09 23:50:16+00:00,KingOfHEXico,False,0,0
1446986385127321605,True,aplusk,1446985653774811136,"@aplusk Você tá muito ativo aqui no twitter, que milagre é esse?",2021-10-09 23:50:12+00:00,avrilvibez,False,0,0
1446986375765676032,True,aplusk,1446985653774811136,@aplusk https://t.co/8sB8anKqe6,2021-10-09 23:50:10+00:00,WekerOne,False,0,1
1446986355209224192,True,aplusk,1446985653774811136,@aplusk Thank's #shib 🙂 #shibarmy,2021-10-09 23:50:05+00:00,CryptoKing_SKN,False,0,1
1446986351488929792,True,aplusk,1446985653774811136,@aplusk What a stick 💯 https://t.co/87rOiEmgU0,2021-10-09 23:50:04+00:00,steehsile,False,0,1
1446986325287178241,True,aplusk,1446985653774811136,@aplusk Why are your arms so spindly and non muscular? Your bone density has disappeared. You should wear long slee… https://t.co/x82Ui62243,2021-10-09 23:49:58+00:00,thompson_marv,False,0,0
1446986320467922944,True,aplusk,1446985653774811136,@aplusk Congrats on beating a 2nd string QB by three points at home. Can't wait to see you play Georgia.,2021-10-09 23:49:57+00:00,chrisagrissom,True,1,23
1446986318370705410,True,aplusk,1446985653774811136,"@aplusk #Hawkeye #Iowa alum. 
#GoFundMe 

https://t.co/w4cls6bvko",2021-10-09 23:49:56+00:00,kade6767,False,0,0
1446986315002785797,True,aplusk,1446985653774811136,@aplusk #inheaventhereisnobeer,2021-10-09 23:49:55+00:00,RobSandIA,False,0,32
1446986313991966720,True,aplusk,1446985653774811136,@aplusk Go Hawks!,2021-10-09 23:49:55+00:00,amypit40,False,0,1
1446986158378979333,True,aplusk,1446985653774811136,@aplusk STUNNER!!!! I-O-W-A!!!!!!!,2021-10-09 23:49:18+00:00,ambnoelle,False,0,0
1446986062602113029,True,aplusk,1446985653774811136,@aplusk hi king!!!,2021-10-09 23:48:55+00:00,heardwilde,False,0,1
1446986048492408832,True,aplusk,1446985653774811136,@aplusk @BarstoolUIowa DEFENSE IS INSANE,2021-10-09 23:48:52+00:00,HulsebusTyler,False,0,8
1446985973531824130,True,aplusk,1446985653774811136,@aplusk Tbey deserve it with their defense!!!,2021-10-09 23:48:34+00:00,mattjacket19,False,0,2
1446985973502517248,True,aplusk,1446985653774811136,@aplusk What a game!! 💛🖤,2021-10-09 23:48:34+00:00,kscott_mn,True,3,4
1446985960156241921,True,aplusk,1446985653774811136,@aplusk that happy or angry face? 😉,2021-10-09 23:48:31+00:00,Rcaeh29,False,0,0
1446985912097853444,True,aplusk,1446985653774811136,@aplusk Damnit Jackie I can’t control the score!,2021-10-09 23:48:19+00:00,bigcatmonaco,False,0,44
1446985888932708357,True,aplusk,1446985653774811136,@aplusk Ratio,2021-10-09 23:48:14+00:00,nashovenya,False,0,0
1446985867743174662,True,aplusk,1446985653774811136,@aplusk gay,2021-10-09 23:48:09+00:00,meghancolson,False,0,0
1446985741758869509,True,aplusk,1446985653774811136,@aplusk How about them lions 🦁👑,2021-10-09 23:47:39+00:00,michelleCbelle,False,0,2
1446985723354226690,True,aplusk,1446985653774811136,@aplusk let’s go,2021-10-09 23:47:34+00:00,satnightwrists,False,0,0
1447664577190105091,True,aplusk,1446848157875277833,@aplusk If you need a professional engineer who can help you if you have any problem with your Bitcoin wallet or an… https://t.co/1vkgWOX8Cg,2021-10-11 20:45:06+00:00,SteveKi28853911,False,0,0
1447559115652296711,True,aplusk,1446848157875277833,@aplusk All I have to say is way to go … even without the vest… you got my vote,2021-10-11 13:46:02+00:00,jennpipper77,False,0,0
1447910867241033729,True,aplusk,1445619805801775108,"@aplusk 🪂Play to have fun and play to Earn with #TamagotchiKingdom🏰  
#HODLTAKI &amp; Be the King of yourown Kingdom!… https://t.co/3UVJdpNcXz",2021-10-12 13:03:46+00:00,Ayrii17,False,0,0
1447761242656055298,True,aplusk,1445619805801775108,@aplusk You are so sexy,2021-10-12 03:09:13+00:00,AStaydown,False,0,0
1447664702205485057,True,aplusk,1445619805801775108,@aplusk If you need a professional engineer who can help you if you have any problem with your Bitcoin wallet or an… https://t.co/VMQafdAuRn,2021-10-11 20:45:35+00:00,SteveKi28853911,False,0,0
1447236267838775301,True,aplusk,1445619805801775108,"@aplusk https://t.co/fzF83sORYn

At a little over $100 like $115 with $65 or $75 with tax 45-Watt, but so small… https://t.co/BKdn02EGRf",2021-10-10 16:23:09+00:00,levimurphy,False,0,0
1447220933924511746,True,aplusk,1445619805801775108,@aplusk https://t.co/dtJdHDl70a,2021-10-10 15:22:13+00:00,StaceyDYoung1,False,0,0
1446855145904492554,True,aplusk,1445619805801775108,"@aplusk This is a beautiful truth.   In the Vedas there is a mantra ""Om Poornamadah poornamidam poornat poornamudac… https://t.co/4AI5JTEtSg",2021-10-09 15:08:42+00:00,MiraGale108,False,0,0
1446834215803396097,True,aplusk,1445619805801775108,@aplusk Très beau!,2021-10-09 13:45:32+00:00,Manoushka,False,0,0
1447244178673573898,True,aplusk,1437635239728222214,"@aplusk Then, there is one large room with 3 televisions mounted on a wall. One of those televisions seems to be re… https://t.co/sXi7zHyJBG",2021-10-10 16:54:35+00:00,levimurphy,False,0,0
1448035161594081285,True,RealDMitchell,1447852536367656960,"@RealDMitchell @Baddiel Dawn Foster was a literal colleague of yours at the Guardian. 

Why didn't you say anything?",2021-10-12 21:17:40+00:00,Daniel_Grigg,False,0,1
1448031979530752018,True,RealDMitchell,1447852536367656960,@RealDMitchell This is how baddiel made a living 20 years after the black and white minstrels was cancelled because… https://t.co/Hj0JoATyjo,2021-10-12 21:05:01+00:00,voblat,False,0,1
1448026000516857858,True,RealDMitchell,1447852536367656960,@RealDMitchell @Baddiel Baddiel would sell out his own mother to stay famous. In fact he did! #shameonhim,2021-10-12 20:41:16+00:00,OriginalKooLaLa,False,0,0
1448021926887268356,True,RealDMitchell,1447852536367656960,@RealDMitchell @Baddiel He made some jokes?  Not his own surely!,2021-10-12 20:25:04+00:00,nicolson_ewen,False,0,0
1448019208961409026,True,RealDMitchell,1447852536367656960,@RealDMitchell @JaneyGodley @Baddiel Did ole blackface find someone with talent to write it for him?,2021-10-12 20:14:16+00:00,Trouserlord,False,0,0
1448018478493954052,True,RealDMitchell,1447852536367656960,@RealDMitchell @Baddiel Did he do his blackface skit? That one's a show-stopper,2021-10-12 20:11:22+00:00,upwithppl,True,1,4
1448018024133505027,True,RealDMitchell,1447852536367656960,@RealDMitchell @Baddiel Social media is a multitude of things - how can it all be frustrating and sinister ? Many i… https://t.co/LefGldq548,2021-10-12 20:09:34+00:00,tiinaligema,False,0,0
1448002388418310151,True,RealDMitchell,1447128747803561988,"@RealDMitchell @ObsNewReview Completely agree, the ending left me dismayed, I think Daniel Craig is such a superb a… https://t.co/Jvz9YI7nUp",2021-10-12 19:07:26+00:00,damiantgordon,False,0,0
1447995563652304896,True,RealDMitchell,1447128747803561988,"@RealDMitchell @ObsNewReview @RealDMitchell, your piece precisely summarises my thoughts on NTTD. It has poisoned t… https://t.co/6vmLISamOz",2021-10-12 18:40:19+00:00,VictorB30355361,False,0,0
1447990195983462412,True,RealDMitchell,1447128747803561988,"@RealDMitchell @ObsNewReview I totally agree with you, the latest instalment has left he somewhat flat. Killing Bon… https://t.co/bBPEQUjbPo",2021-10-12 18:18:59+00:00,Deano90481867,False,0,0
1448003608843366401,True,bobsaget,1447994617371054080,@bobsaget Do you mind telling John Stamos to check out my profile?,2021-10-12 19:12:17+00:00,RexHoles666,False,0,0
1447996493315588099,True,bobsaget,1447994617371054080,@bobsaget I am more of a Walgreens guy myself.,2021-10-12 18:44:01+00:00,krisyohram,False,0,0
1447966493967372290,True,bobsaget,1447947061433966597,@bobsaget @SusanFeniger @srfcure In addition to research provide funds to Scleroderma families in need of basic thi… https://t.co/Wqx6YqLo4p,2021-10-12 16:44:48+00:00,MySkyDancer,False,0,0
1447966395661180931,True,bobsaget,1447947061433966597,@bobsaget looking forward to this!!!,2021-10-12 16:44:25+00:00,jaipaulfan,False,0,1
1447658688618147841,True,bobsaget,1447607563466338305,@bobsaget @sammorril @ApplePodcasts Thought this was a Walmart ad,2021-10-11 20:21:42+00:00,TimothyShaw1990,False,0,0
1447616454472384513,True,bobsaget,1447607563466338305,@bobsaget @sammorril @ApplePodcasts I haven't found an outlet that I'm really comfortable telling many of my jokes.… https://t.co/DX6nou59yC,2021-10-11 17:33:52+00:00,EdwardLambshanx,False,0,1
1447609456397803530,True,bobsaget,1447607563466338305,"@bobsaget @sammorril @ApplePodcasts Have a great start to the week bob, other great episode",2021-10-11 17:06:04+00:00,Yahamee87,False,0,0
1447608153592393731,True,bobsaget,1447607563466338305,@bobsaget So many so-called experts that are not in the business of journalism...,2021-10-11 17:00:53+00:00,notPFTbot,False,0,0
1447607955692605444,True,bobsaget,1447607563466338305,@bobsaget @sammorril @ApplePodcasts Yes!  Sam is fantastic.  Your podcast has been great comfort food during the pandemic.,2021-10-11 17:00:06+00:00,lazyjedi84,False,0,0
1447607834523353101,True,bobsaget,1447607563466338305,@bobsaget @sammorril @ApplePodcasts WE NEED MORE FULLER HOUSE,2021-10-11 16:59:37+00:00,Ilovecalumscott,False,0,0
1447995064526020610,True,bobsaget,1447165588078538753,@bobsaget Thanks bob saget,2021-10-12 18:38:20+00:00,justcolbyscalf,False,0,0
1447725415733227522,True,bobsaget,1447165588078538753,"@bobsaget Polio-Virus + Covid-19

2021 10.10 
Inactivated polio vaccine induces antibodies that block SARS-CoV-2 RN… https://t.co/lzpifZ6MH5",2021-10-12 00:46:51+00:00,covid192021endi,False,0,0
1447712692781912066,True,bobsaget,1447165588078538753,@bobsaget You ever think about doing a MasterClass? Teaching one not enrolling….I got one for a gift and I would ta… https://t.co/OHTXlpJJUV,2021-10-11 23:56:17+00:00,Jerk_Dad,False,0,0
1447708553947463680,True,bobsaget,1447165588078538753,@bobsaget You son of a bitch 😉,2021-10-11 23:39:51+00:00,Robs_Chilling,False,0,0
1447702511138267136,True,bobsaget,1447165588078538753,@bobsaget Thank you for all you do Bob.,2021-10-11 23:15:50+00:00,mammusic,False,0,1
1447565242867888130,True,bobsaget,1447165588078538753,@bobsaget Bless you Bob for trying on a Sunday 🙏🙏🙏,2021-10-11 14:10:23+00:00,Saundra75933643,False,0,0
1447548043902046209,True,bobsaget,1447165588078538753,@bobsaget @DrTonySFauci https://t.co/8lh9qLQMKi,2021-10-11 13:02:02+00:00,UriahRaymond,False,0,0
1447543916702560258,True,bobsaget,1447165588078538753,@bobsaget Muchas bendiciones para usted también le deseo un excelente domingo y lo disfrute junto a su familia,2021-10-11 12:45:38+00:00,Veronic73438279,False,0,0
1447521660068892673,True,bobsaget,1447165588078538753,"@bobsaget Oh, but nothing on a Monday @bobsaget, you really have no respect. 🤣",2021-10-11 11:17:12+00:00,aomilo,False,0,0
1447517012771618822,True,bobsaget,1447165588078538753,@bobsaget Thx Bob it was a chill Sunday,2021-10-11 10:58:44+00:00,Irish_iWas_Mags,False,0,0
1447497336939171843,True,bobsaget,1447165588078538753,@bobsaget Fk u Bob,2021-10-11 09:40:32+00:00,Richardfmorris7,False,0,0
1447469692474445825,True,bobsaget,1447165588078538753,"@bobsaget This is a trick, right?  Hope you had a good one too",2021-10-11 07:50:42+00:00,MrWrong4Always,False,0,0
1447456824324673537,True,bobsaget,1447165588078538753,"@bobsaget Thanks Bob, appreciate it",2021-10-11 06:59:34+00:00,LFOD1999,False,0,0
1447434010892771329,True,bobsaget,1447165588078538753,@bobsaget I just bet you do!,2021-10-11 05:28:54+00:00,troyareid,False,0,0
1447431867259506691,True,bobsaget,1447165588078538753,"@bobsaget Where were your wishes on Saturday, “bob”? Too little too late.",2021-10-11 05:20:23+00:00,DoghouseReill11,False,0,0
1447421479101009923,True,bobsaget,1447165588078538753,"@bobsaget Fuck you, @bobsaget It’s Monday.",2021-10-11 04:39:07+00:00,foozbt,False,0,0
1447415520786059270,True,bobsaget,1447165588078538753,"@bobsaget That’s really nice. Thanks, Bob. You too.

It’s been a really nice Sunday .",2021-10-11 04:15:26+00:00,BertsLena,False,0,0
1447380123326554117,True,bobsaget,1447165588078538753,@bobsaget https://t.co/aDtApuEJ9T,2021-10-11 01:54:47+00:00,ultraglide87,False,0,0
1447377195853361152,True,bobsaget,1447165588078538753,"@bobsaget you too, Bob.",2021-10-11 01:43:09+00:00,NeillKob,False,0,0
1447373592975478791,True,bobsaget,1447165588078538753,@bobsaget “Saget? What does he mean by that? Who does he think he is?”,2021-10-11 01:28:50+00:00,KevinPa17243445,False,0,0
1447368345892884488,True,bobsaget,1447165588078538753,@bobsaget Thank you! Hope you and your family had a good Sunday as well😊,2021-10-11 01:07:59+00:00,amylikesue,False,0,1
1447361689087889411,True,bobsaget,1447165588078538753,@bobsaget This was not positive at all. 🤣😅,2021-10-11 00:41:32+00:00,paty_sesma,False,0,0
1447361592853733389,True,bobsaget,1447165588078538753,@bobsaget Thanks Bob!,2021-10-11 00:41:09+00:00,PhilipWallace64,False,0,0
1447359080847269888,True,bobsaget,1447165588078538753,@bobsaget You too!,2021-10-11 00:31:10+00:00,The_Bane_Show,False,0,0
1447358989440802820,True,bobsaget,1447165588078538753,@bobsaget Thank you!,2021-10-11 00:30:48+00:00,The_Bane_Show,False,0,0
1447343830756376578,True,bobsaget,1447165588078538753,"@bobsaget Thanks, Bob!!!!!",2021-10-10 23:30:34+00:00,JaclynSwartz,False,0,1
1447343692252164101,True,bobsaget,1447165588078538753,@bobsaget Thanks Bob!  Same to you sir!,2021-10-10 23:30:01+00:00,19PESCI81,False,0,0
1447343511985180675,True,bobsaget,1447165588078538753,@bobsaget I remember when we spent EVERY Sunday evening with you @bobsaget !! #AmericasFunniestHomeVideos Have a gr… https://t.co/Dx5Qb5eZ4e,2021-10-10 23:29:18+00:00,marycon69900322,False,0,0
1447340071825260547,True,bobsaget,1447165588078538753,"@bobsaget You too, my man.",2021-10-10 23:15:38+00:00,JOSHUAEMORY1,False,0,0
1447339245031632896,True,bobsaget,1447165588078538753,@bobsaget To you as well.,2021-10-10 23:12:20+00:00,Carolyn77413542,False,0,0
1447338871516246020,True,bobsaget,1447165588078538753,"@bobsaget You've got some nerve.  The wholle world speaks English?  Sunday  is my sabbath, you want me to use techn… https://t.co/yOZS8d4Wwa",2021-10-10 23:10:51+00:00,xwooooozeex,False,0,0
1447336173278539783,True,bobsaget,1447165588078538753,@bobsaget Pfft. The Sun gets too much credit.,2021-10-10 23:00:08+00:00,Marc_B_88,False,0,0
1447334506197921794,True,bobsaget,1447165588078538753,@bobsaget What are you getting at?,2021-10-10 22:53:31+00:00,VirgilPettitt,False,0,0
1447333464710127617,True,bobsaget,1447165588078538753,@bobsaget Well you're rude AF.,2021-10-10 22:49:22+00:00,lvbadkitty,False,0,0
1447324163333521410,True,bobsaget,1447165588078538753,"@bobsaget You have a good Sunday, too.",2021-10-10 22:12:25+00:00,chewbacca_the,False,0,0
1447308403626360834,True,bobsaget,1447165588078538753,@bobsaget 🌻,2021-10-10 21:09:47+00:00,Lezlie_Appraise,False,0,0
1447303953314635777,True,bobsaget,1447165588078538753,@bobsaget Same to you.,2021-10-10 20:52:06+00:00,Nar__O,False,0,1
1447301385754746886,True,bobsaget,1447165588078538753,@bobsaget Wishing you a good EVERY day Bob! ❤️,2021-10-10 20:41:54+00:00,stustone,False,0,3
1447299001213063171,True,bobsaget,1447165588078538753,@bobsaget And to you!,2021-10-10 20:32:26+00:00,james_ballard,False,0,0
1447297637024243714,True,bobsaget,1447165588078538753,@bobsaget Have an amazing Sunday!,2021-10-10 20:27:00+00:00,MaryN26970545,False,0,0
1447293267536760845,True,bobsaget,1447165588078538753,"@bobsaget It's a fine day here in Pensacola. 
Happy Sunday to you too, Bob.",2021-10-10 20:09:39+00:00,desdemona31,False,0,0
1447288721418727431,True,bobsaget,1447165588078538753,"@bobsaget Enjoy your weekend, Bob!",2021-10-10 19:51:35+00:00,SamusFar,False,0,0
1447285588885794816,True,bobsaget,1447165588078538753,@bobsaget Back at ya Fella ‼️😁‼️ https://t.co/F7dmQGFUUR,2021-10-10 19:39:08+00:00,Jennife29107758,False,0,0
1447283321843630085,True,bobsaget,1447165588078538753,"@bobsaget Astonishingly offensive... REPORTED. 😉

Yeee-haw 

!!!🤠!!!",2021-10-10 19:30:07+00:00,Christo10146359,False,0,0
1447281179124813832,True,bobsaget,1447165588078538753,"@bobsaget I don’t believe in Sundays, you incentive jerk",2021-10-10 19:21:36+00:00,MysterySnatch,False,0,0
1447280993719574528,True,bobsaget,1447165588078538753,@bobsaget I know what you really mean by that you bastard,2021-10-10 19:20:52+00:00,alanbernhoft,False,0,0
1447277604675928071,True,bobsaget,1447165588078538753,@bobsaget Happy Sunday to you!,2021-10-10 19:07:24+00:00,KrisBerkobien,False,0,0
1447273564491632642,True,bobsaget,1447165588078538753,@bobsaget Hi bob. I’m wishing you a great Sunday back man. ❤️❤️❤️❤️❤️❤️❤️❤️❤️,2021-10-10 18:51:21+00:00,sammack49186293,False,0,0
1447273032008011779,True,bobsaget,1447165588078538753,@bobsaget #2good2Btrue,2021-10-10 18:49:14+00:00,TyCreative,False,0,0
1447271381671022598,True,bobsaget,1447165588078538753,@bobsaget Thanks Bob. Right back at ya.,2021-10-10 18:42:41+00:00,AafloyKevin,False,0,0
1447270169970155523,True,bobsaget,1447165588078538753,"@bobsaget Just checking my bank balance as the Chicago radio station tells me about new $85,000 electric cars with 500 mile range.",2021-10-10 18:37:52+00:00,HuffStoney,False,0,0
1447265861727887362,True,bobsaget,1447165588078538753,@bobsaget Right back atcha! https://t.co/ZTTG9hi5Yy,2021-10-10 18:20:44+00:00,missjoy1965,False,0,0
1447263719449403394,True,bobsaget,1447165588078538753,"@bobsaget You too, Bob. All the best.",2021-10-10 18:12:14+00:00,TruckingJames,False,0,0
1447263688356941828,True,bobsaget,1447165588078538753,@bobsaget Back at ya!,2021-10-10 18:12:06+00:00,pignswig1,False,0,0
1447263304888504323,True,bobsaget,1447165588078538753,@bobsaget A very fine Sunday to you as well Sir.  What this world needs (no not more cowbell) we need more Danny Ta… https://t.co/vtvcVG2vKS,2021-10-10 18:10:35+00:00,james_mcnamara,False,0,0
1447263004328964098,True,bobsaget,1447165588078538753,"@bobsaget How dare you. Outraged. 

#BeKind ❤️",2021-10-10 18:09:23+00:00,MMsJinx,False,0,0
1447261056238186501,True,bobsaget,1447165588078538753,@bobsaget @herbgreenberg There’s “Full House Bob” 😃,2021-10-10 18:01:39+00:00,neilsaidwhat,False,0,1
1447257059116810247,True,bobsaget,1447165588078538753,@bobsaget And I hope you have MANY MORE good Sundays (and sundaes) ahead of you!,2021-10-10 17:45:46+00:00,starhawkmage21,False,0,1
1447248829946892289,True,bobsaget,1447165588078538753,@bobsaget Have a great day!,2021-10-10 17:13:04+00:00,Diana88376957,False,0,1
1447245750803570689,True,bobsaget,1447165588078538753,@bobsaget Thanks Bob Saget. I’ll see your good Sunday and raise you a great week.,2021-10-10 17:00:50+00:00,bobbiemoak,False,0,0
1447242957493579781,True,bobsaget,1447165588078538753,"@bobsaget What did you just say to me, you little bitch?",2021-10-10 16:49:44+00:00,YTRONik,False,0,0
