,isComment,tweet_id,text,date,username,retweeted_status,retweet_count,likes,comments,comments_ids,repliesTo
1448001581530615811,True,1447930847055732749,@stephenfry @GeorgeMonbiot Signed,2021-10-12 19:04:14+00:00,FenetreFifi,False,0,0,,,stephenfry
1448001491525160967,True,1447930847055732749,@stephenfry Done.,2021-10-12 19:03:52+00:00,veldasaxby,False,0,0,,,stephenfry
1448001480036913154,True,1447930847055732749,@stephenfry Signed its disgusting to think they do this in 2021,2021-10-12 19:03:50+00:00,markie75952894,False,0,0,,,stephenfry
1448001466204147718,True,1447930847055732749,@stephenfry Presumably any subsequent legislation resulting from this petition would only apply to England?,2021-10-12 19:03:46+00:00,AlanFresco4,False,0,0,,,stephenfry
1448001361350627334,True,1447930847055732749,@stephenfry Done,2021-10-12 19:03:21+00:00,Shieldsmanmarsh,False,0,0,,,stephenfry
1448001220942221321,True,1447930847055732749,@stephenfry Petitions and Inquiries don’t lead to anything Sir Stephen Fry 🤦🏻,2021-10-12 19:02:48+00:00,1983Yorkshire,False,0,0,,,stephenfry
1448001191749824524,True,1447930847055732749,"@stephenfry I’m 94,971",2021-10-12 19:02:41+00:00,HendersonJ1970,False,0,0,,,stephenfry
1448000898806997005,True,1447930847055732749,@stephenfry Done,2021-10-12 19:01:31+00:00,andycop1053,False,0,0,,,stephenfry
1448000884886081537,True,1447930847055732749,"@stephenfry Done! We are now at nearly 95,000",2021-10-12 19:01:28+00:00,ShoulderDocUK,False,0,0,,,stephenfry
1448000709832622087,True,1447930847055732749,@stephenfry @ChrisPettsVFX Done,2021-10-12 19:00:46+00:00,georgethefourth,False,0,0,,,stephenfry
1448000496552316936,True,1447930847055732749,@stephenfry Done,2021-10-12 18:59:55+00:00,matthanes7,False,0,0,,,stephenfry
1448000461508915209,True,1447930847055732749,@stephenfry Done!,2021-10-12 18:59:47+00:00,MarlingfordMark,False,0,0,,,stephenfry
1448000280038199311,True,1447930847055732749,@stephenfry @SenseiChanning @EdActeson,2021-10-12 18:59:03+00:00,SophieLB1,False,0,1,,,stephenfry
1448000223431774223,True,1447930847055732749,@stephenfry @Feargal_Sharkey x,2021-10-12 18:58:50+00:00,SybilBell,False,0,0,,,stephenfry
1448000170503938051,True,1447930847055732749,"@stephenfry @GeorgeMonbiot 94,080 +1",2021-10-12 18:58:37+00:00,Kate76748763,False,0,0,,,stephenfry
1448000146109870086,True,1447930847055732749,@stephenfry Done!,2021-10-12 18:58:32+00:00,RichardJoyce2,False,0,0,,,stephenfry
1448000134038626308,True,1447930847055732749,@stephenfry @theundertones,2021-10-12 18:58:29+00:00,DeereGarden,False,0,0,,,stephenfry
1448000012932292608,True,1447930847055732749,@stephenfry Anthony bald taylor petition has 80 000 debate that first,2021-10-12 18:58:00+00:00,BlueLukaku,False,0,0,,,stephenfry
1447999958158876677,True,1447930847055732749,@stephenfry Thanks for using your powers for good.,2021-10-12 18:57:47+00:00,Afishoutofwtf,False,0,0,,,stephenfry
1447999802663395328,True,1447930847055732749,@stephenfry Done.,2021-10-12 18:57:10+00:00,Hammerman99,False,0,0,,,stephenfry
1447999675525705734,True,1447930847055732749,@stephenfry ✅,2021-10-12 18:56:39+00:00,CouchPippa,False,0,0,,,stephenfry
1447999623595954188,True,1447930847055732749,@stephenfry @jonnyshire Was not creation of a putrid medieval moat in the sea surrounding the British Isles a Brexit Policy Goal?,2021-10-12 18:56:27+00:00,tm_rowlands,False,0,1,,,stephenfry
1447999389537026053,True,1447930847055732749,@stephenfry Signed. Hard to believe we do this. We are Neanderthal..still much to learn!,2021-10-12 18:55:31+00:00,kirton10,False,0,0,,,stephenfry
1447999373602967568,True,1447930847055732749,"@stephenfry Done. 92,000 when I signed. Nearly there.",2021-10-12 18:55:27+00:00,livlan,False,0,0,,,stephenfry
1447999228983353351,True,1447930847055732749,@stephenfry @EricaPerris,2021-10-12 18:54:53+00:00,kbyrne24,False,0,1,,,stephenfry
1447999080693739520,True,1447930847055732749,@stephenfry Signed and shared. Thank you for bringing this petition to our attention Stephen. 🙏 hopefully the required signatures come in.,2021-10-12 18:54:18+00:00,Furbz_85,False,0,0,,,stephenfry
1447999075937304578,True,1447930847055732749,@stephenfry Done 👍 pass it on…,2021-10-12 18:54:16+00:00,mike_leckenby,False,0,0,,,stephenfry
1447999075207557126,True,1447930847055732749,@stephenfry Signed,2021-10-12 18:54:16+00:00,Tjj2Tjj,False,0,0,,,stephenfry
1447999056446431235,True,1447930847055732749,@stephenfry Done my friend.,2021-10-12 18:54:12+00:00,Charliethered3,False,0,0,,,stephenfry
1447998724270133248,True,1447930847055732749,"@stephenfry I've signed. Have you?👇🏽

https://t.co/PDkky7osJ8",2021-10-12 18:52:53+00:00,gadjobeen,False,0,0,,,stephenfry
1447998318253117445,True,1447930847055732749,"@stephenfry The fifth richest nation in the world, apparently superior in, well,  EVERYTHING, according to this gov… https://t.co/eNqrCAS2PF",2021-10-12 18:51:16+00:00,Echo_Marley,False,0,0,,,stephenfry
1447998281498365962,True,1447930847055732749,@stephenfry What if I want to drink shit?!,2021-10-12 18:51:07+00:00,MundyBison,False,0,0,,,stephenfry
1447998250632499205,True,1447930847055732749,@stephenfry Done! Well done @stephenfry 👏,2021-10-12 18:51:00+00:00,Jimellietom,False,0,1,,,stephenfry
1447998104855326722,True,1447930847055732749,@stephenfry Ermmmm think so? 🤔,2021-10-12 18:50:25+00:00,ptcolquhoun,False,0,0,,,stephenfry
1447997981727334401,True,1447930847055732749,@stephenfry Signed 👍,2021-10-12 18:49:56+00:00,DonUnderThePool,False,0,0,,,stephenfry
1447997665296388098,True,1447930847055732749,@stephenfry https://t.co/212Sd96r3q,2021-10-12 18:48:40+00:00,ndjstone,False,0,0,,,stephenfry
1447997628294352901,True,1447930847055732749,@stephenfry Thank you for getting behind this!!,2021-10-12 18:48:31+00:00,IMac_TheFoot,False,0,0,,,stephenfry
1447997626113216514,True,1447930847055732749,@stephenfry Done! 👍,2021-10-12 18:48:31+00:00,S_G_Searle,False,0,0,,,stephenfry
1447997625035337729,True,1447930847055732749,@stephenfry Done and done.,2021-10-12 18:48:30+00:00,MrSpungoe,False,0,0,,,stephenfry
1447997619981234180,True,1447930847055732749,@stephenfry Done,2021-10-12 18:48:29+00:00,longpablo,False,0,0,,,stephenfry
1447997613777858566,True,1447930847055732749,@stephenfry Why wouldn't something like this be debated on principle?,2021-10-12 18:48:28+00:00,JuniorB22555188,False,0,0,,,stephenfry
1447997609961050112,True,1447930847055732749,@stephenfry @GeorgeMonbiot Im astounded this is not already illegal,2021-10-12 18:48:27+00:00,johnniebalfour,False,0,0,,,stephenfry
1447997579615211526,True,1447930847055732749,@stephenfry Done,2021-10-12 18:48:20+00:00,bradysilverfox,False,0,0,,,stephenfry
1447997487663534082,True,1447930847055732749,@stephenfry Signed,2021-10-12 18:47:58+00:00,cidric50,False,0,0,,,stephenfry
1447997326119903242,True,1447930847055732749,@stephenfry @GeorgeMonbiot Unbelievable that this is needed. Like banning shitting in your neighbour’s garden.,2021-10-12 18:47:19+00:00,GwhizzAndy,False,0,0,,,stephenfry
1447997227964768260,True,1447930847055732749,"@stephenfry Definitely back this. Our local supplier, southern water are absolute criminals for this.",2021-10-12 18:46:56+00:00,mattbob84,False,0,0,,,stephenfry
1447997139586621440,True,1447930847055732749,"@stephenfry Less than 10,000 now. Last push everyone. https://t.co/FN8iMvwqok",2021-10-12 18:46:35+00:00,fuzzfoster,False,0,0,,,stephenfry
1447997091796688900,True,1447930847055732749,@stephenfry I’ve signed &amp; spread the word,2021-10-12 18:46:23+00:00,Tracey62,False,0,0,,,stephenfry
1447997062235230214,True,1447930847055732749,@stephenfry It would certainly prevent Hepatitis A outbreaks.,2021-10-12 18:46:16+00:00,Underwhelmist1,False,0,0,,,stephenfry
1447997041729318913,True,1447930847055732749,@stephenfry 91.114 now. Come on👍👍👍,2021-10-12 18:46:11+00:00,BabaYag10764385,False,0,2,,,stephenfry
1447996899764621315,True,1447930847055732749,@stephenfry Done 💪🏻💚💋,2021-10-12 18:45:38+00:00,GemmaNosworthy1,False,0,0,,,stephenfry
1447996844760502274,True,1447930847055732749,@stephenfry All done. 😃,2021-10-12 18:45:24+00:00,barry2610,False,0,0,,,stephenfry
1447996841866506242,True,1447930847055732749,@stephenfry @GeorgeMonbiot Done now!,2021-10-12 18:45:24+00:00,ProfJuliaMO1,False,0,0,,,stephenfry
1447996802838454279,True,1447930847055732749,@stephenfry Signed.,2021-10-12 18:45:14+00:00,CliveBroom3,False,0,0,,,stephenfry
1447996711884967936,True,1447930847055732749,@stephenfry @ElMenhinnitt67 Done and done .,2021-10-12 18:44:53+00:00,cliff602,False,0,1,,,stephenfry
1447996674731827205,True,1447930847055732749,@stephenfry ✅,2021-10-12 18:44:44+00:00,Sirmeatballmbe,False,0,0,,,stephenfry
1447996619882893312,True,1447930847055732749,"@stephenfry Anything for you, Stephen",2021-10-12 18:44:31+00:00,captjobsquad,False,0,0,,,stephenfry
1447996602505998342,True,1447930847055732749,@stephenfry Mr bandwagon,2021-10-12 18:44:27+00:00,terrychelton,False,0,0,,,stephenfry
1447996602417881088,True,1447930847055732749,@stephenfry Done. Thanks for highlighting &amp; sharing 👍,2021-10-12 18:44:27+00:00,SheldonMiller,False,0,0,,,stephenfry
1447996572600569859,True,1447930847055732749,@stephenfry Over 90k now ...,2021-10-12 18:44:20+00:00,niksgarage,False,0,0,,,stephenfry
1447996495064612870,True,1447930847055732749,@stephenfry Signed ✅,2021-10-12 18:44:01+00:00,linda25j,False,0,0,,,stephenfry
1447996481319886849,True,1447930847055732749,@stephenfry Signed but it would cost billions to complete. Maybe we could get Dido Harding on it? I’m sure capitalism will sort it out,2021-10-12 18:43:58+00:00,LongWHMusic,False,0,0,,,stephenfry
1447996474802032641,True,1447930847055732749,@stephenfry ✅,2021-10-12 18:43:56+00:00,dannyspry85,False,0,0,,,stephenfry
1447996239203684353,True,1447930847055732749,"@stephenfry Where would it go.
Im signing but curious",2021-10-12 18:43:00+00:00,kkgorny1972,False,0,0,,,stephenfry
1447996168496205831,True,1447930847055732749,@stephenfry Signed!,2021-10-12 18:42:43+00:00,DaveJohnson2497,False,0,0,,,stephenfry
1447995740375199756,True,1447930847055732749,@stephenfry Done,2021-10-12 18:41:01+00:00,linds2999,False,0,0,,,stephenfry
1447995605176012809,True,1447930847055732749,"@stephenfry @sascampaigns Done.
N.B. @OliverHealdUK",2021-10-12 18:40:29+00:00,Bidlet47,False,0,0,,,stephenfry
1447995413462724611,True,1447930847055732749,@stephenfry Done 👍,2021-10-12 18:39:43+00:00,Thinkoutloud6,False,0,0,,,stephenfry
1447995207400689664,True,1447930847055732749,@stephenfry 👍,2021-10-12 18:38:54+00:00,Polly35699124,False,0,0,,,stephenfry
1447995077545058304,True,1447930847055732749,@stephenfry Thanks &amp; already signed a while ago. We need more celebrities to help push @GeorgeMonbiot @domdyer70… https://t.co/PV4SvuD1Bi,2021-10-12 18:38:23+00:00,frogyuk,True,4,6,,,stephenfry
1447993494136578050,True,1447930847055732749,@stephenfry How is this even a debate??? 😫😞,2021-10-12 18:32:06+00:00,Dazwald79,False,0,0,,,stephenfry
1447993001549127682,True,1447930847055732749,@stephenfry Signed ☑️,2021-10-12 18:30:08+00:00,KevinWNewman,False,0,0,,,stephenfry
1447992812964913163,True,1447930847055732749,"@stephenfry Thank you fir your support, Stephen xx",2021-10-12 18:29:23+00:00,ElizabethHur5t,False,0,0,,,stephenfry
1447992604340142080,True,1447930847055732749,@stephenfry Thanks for sharing this Stephen. The numbers signing are really increasing thanks to you and… https://t.co/aJkKmbomcO,2021-10-12 18:28:33+00:00,Mistymaria55,True,6,74,,,stephenfry
1447991206835798020,True,1447930847055732749,@stephenfry Yes I’ll sign. But we used to have an ability to enforce standards via the ECJ. Now all we have are des… https://t.co/FmyGQvef4L,2021-10-12 18:23:00+00:00,LizzyJPrice,True,1,1,,,stephenfry
1447989659724914698,True,1447930847055732749,@stephenfry Signed and shared.,2021-10-12 18:16:51+00:00,Morphobrain,False,0,0,,,stephenfry
1447988513346146309,True,1447930847055732749,"@stephenfry Done.
Feels utterly ridiculous that we have to even petition, but here we are😞 
#ToryIncompetence",2021-10-12 18:12:18+00:00,bowerbirdgirl,False,0,0,,,stephenfry
1447986783426392067,True,1447930847055732749,"@stephenfry @Gileragirl Updated U.K stats
94 DEAD children
1000 child covid hospitalisations in both July &amp; Aug
53k… https://t.co/XbQaoC1NQS",2021-10-12 18:05:26+00:00,sheep_woolly,False,0,1,,,stephenfry
1447986766116425728,True,1447930847055732749,"@stephenfry 88 399th person to sign.
Let's keep it going everyone, please!",2021-10-12 18:05:21+00:00,Gileragirl,False,0,1,,,stephenfry
1447985782531268609,True,1447930847055732749,@stephenfry Done,2021-10-12 18:01:27+00:00,pgilhooly1,False,0,0,,,stephenfry
1447985351440617479,True,1447930847055732749,@stephenfry Signed,2021-10-12 17:59:44+00:00,lou_chatfield,False,0,0,,,stephenfry
1447985262865391628,True,1447930847055732749,"@stephenfry Thanks Stephen, let's keep the sh*t limited to Government and not in our waterways.",2021-10-12 17:59:23+00:00,BritsfortheEU,False,0,1,,,stephenfry
1447984934765932544,True,1447930847055732749,@stephenfry Done.,2021-10-12 17:58:05+00:00,Markpea39896280,False,0,0,,,stephenfry
1447984761562148865,True,1447930847055732749,@stephenfry @TymVirginia Done! 😊 I don't want to take a walk down the marshes by River Great Ouse and find raw sewage 💩🤢,2021-10-12 17:57:24+00:00,SammyKat1963,False,0,0,,,stephenfry
1447984305792241672,True,1447930847055732749,@stephenfry It's a bad state of things that we have to even petition for this to happen!,2021-10-12 17:55:35+00:00,Purple_G_1603,False,0,0,,,stephenfry
1447983927293988865,True,1447930847055732749,"@stephenfry Recycled effluent water. Cheers 🥤
https://t.co/iK4yJJdhOo",2021-10-12 17:54:05+00:00,Brisbane4000,False,0,0,,,stephenfry
1447983396454551559,True,1447930847055732749,@stephenfry My pants are down around government needs on this waste.,2021-10-12 17:51:58+00:00,juett1609,False,0,0,,,stephenfry
1447983343526682632,True,1447930847055732749,@stephenfry Done.,2021-10-12 17:51:45+00:00,anne_dickinson,False,0,0,,,stephenfry
1447983276006776834,True,1447930847055732749,@stephenfry @BillyVacant Done,2021-10-12 17:51:29+00:00,AntNelson63,False,0,0,,,stephenfry
1447982938101108739,True,1447930847055732749,@stephenfry Done. 👍✌️,2021-10-12 17:50:09+00:00,Matty_EstUK,False,0,0,,,stephenfry
1447982894945914882,True,1447930847055732749,@stephenfry Done.,2021-10-12 17:49:59+00:00,SwiftCheetara,False,0,0,,,stephenfry
1447982763882291205,True,1447930847055732749,@stephenfry Signed,2021-10-12 17:49:27+00:00,FreeQuayBuoy,False,0,0,,,stephenfry
1447982429470404610,True,1447930847055732749,@stephenfry Done x,2021-10-12 17:48:08+00:00,mummyclaire_,False,0,0,,,stephenfry
1447982374663380992,True,1447930847055732749,@stephenfry Done ✅,2021-10-12 17:47:54+00:00,vicki_layton,False,0,0,,,stephenfry
1447982325812314114,True,1447930847055732749,@stephenfry Done Stephen,2021-10-12 17:47:43+00:00,GarethFbpe,False,0,0,,,stephenfry
1447982237220278272,True,1447930847055732749,"@stephenfry @hearsncheers Done. We're in shit creek metaphorically, let's not make it literally.",2021-10-12 17:47:22+00:00,KING_GELHARDT,False,0,1,,,stephenfry
1447981892477804557,True,1447930847055732749,@stephenfry @Marcus_Aure1ius 87k. Why do we tolerate shit being pumped into our rivers? Why can water firms pay bil… https://t.co/Ttt4mfvuym,2021-10-12 17:46:00+00:00,baffymj,False,0,0,,,stephenfry
1447981873951543312,True,1447930847055732749,@stephenfry Done ✔,2021-10-12 17:45:55+00:00,SmileenJep,False,0,0,,,stephenfry
1447981804984676363,True,1447930847055732749,"@stephenfry @PhilJ_A Done, and shared.",2021-10-12 17:45:39+00:00,SteveMcCarthy67,False,0,0,,,stephenfry
1447981550541344772,True,1447930847055732749,"@stephenfry Signed it a while back, thank you for lending your support Stephen.",2021-10-12 17:44:38+00:00,AllanGPaterson,True,1,6,,,stephenfry
1447980482927472647,True,1447930847055732749,"@stephenfry Thank you, Stephen.
We’ve been pushing this petition as it’s so important, really appreciate the help 👏🏻",2021-10-12 17:40:23+00:00,JohannaSaunders,True,1,24,,,stephenfry
1447979787390160899,True,1447930847055732749,"@stephenfry Including Lake Windermere, opposite where I work. The Lake District is a World Heritage Site and it’s b… https://t.co/GttsdHaAZE",2021-10-12 17:37:38+00:00,KateWilton1,True,16,55,,,stephenfry
1447979369809522692,True,1447930847055732749,"@stephenfry I think it's probably already not allowed, that was before the #Shitshow (in more ways than one) 🙄",2021-10-12 17:35:58+00:00,FirehorseP,False,0,2,,,stephenfry
1447978805558190082,True,1447930847055732749,@stephenfry Signed sealed and delivered,2021-10-12 17:33:44+00:00,AnklemanJoe,False,0,0,,,stephenfry
1447978675312513026,True,1447930847055732749,"@stephenfry Only 13,000 to go.",2021-10-12 17:33:12+00:00,Philbig83,True,1,1,,,stephenfry
1447978227440492546,True,1447930847055732749,@stephenfry Signed,2021-10-12 17:31:26+00:00,TeresaJ77787858,False,0,0,,,stephenfry
